manufacturer,code,name,start_date,end_date,manufacturer_description,tags,synonyms,coe,type,manufacturer_url,image_path,image_url,stock_type
DH,DH-oracleassortment,Oracle Assortment,,,"Summary: 9 rods. Description: 9 Rods. One each of our current in production Oracle Glasses plus Zephyr. Oracle Colors: Double Pink Pastel, Lapis, Pink Pastel, Turquoise Pastel, Violet Opal, Extra Black, Opal 2, White 2 and Zephyr","""unknown""",,33,rod,https://doublehelixglassworks.com/product/oracle-assortment/,,https://doublehelixglassworks.com/wp-content/uploads/2023/05/88DA30EF-77CC-466D-94C2-75E104345C86-scaled-e1709663919659-400x400.jpeg,available
DH,DH-reductionassortment,Reduction Assortment,,,"Summary: 17 rods. One each of all our reduction colors.. Description: One of each of our reductions glasses. A total of 17 glass rods. Some substitutions may occur to replace out of stock items. Currently includes; Arke, Aurae, Clio, Elpis 2, Helios, Hyperborea, Hyperion, Iris, Jinx, Kalypso, Keto, Melia 2, Ossa, Phaeton, Phoebe, Psyche, Triton, Ekho 2, Okeanos 2 and Terra 3.","""reducing""",,33,rod,https://doublehelixglassworks.com/product/reduction-assortment/,,https://doublehelixglassworks.com/wp-content/uploads/2019/08/reducing-flame.gif,available
DH,DH-fullassortment,Full Assortment,,,"Summary: 32 rods. Description: 32 rods. One each of all our current, in-stock production colors. Some substitutions may occur to replace out of stock items. Currently includes Gold Colors: Eros, Flora, Lotis, Rhea, Theia Oracle Colors: Double Pink Pastel, Lapis, Pink Pastel, Turquoise Pastel, Violet Opal, Extra Black, Opal 2, White 2 and Zephyr Reduction Colors: Arke, Aurae, Clio, Elpis 2, Helios, Hyperborea, Hyperion, Iris, Jinx, Kalypso, Keto, Melia 2, Ossa, Phaeton, Phoebe, Psyche, Triton, Ekho 2, Okeanos 2 and Terra 3. Striking Colors: Atlas, Skiron and Skylla","""reducing"", ""striker""",,33,rod,https://doublehelixglassworks.com/product/full-assortment/,,https://doublehelixglassworks.com/wp-content/uploads/2016/11/twinflame-1.png,available
DH,DH-928,BlueViolet,,,"Summary: Technical. Description: Oracle Opal blue violet test batch The Oracle project gives 104 flame workers the option to use responsibly manufactured, low toxicity glasses in their work. All of our Oracle glasses are made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium.","""unknown""",,33,rod,https://doublehelixglassworks.com/product/928-blueviolet/,,https://doublehelixglassworks.com/wp-content/uploads/2024/08/15963D8D-8C34-4D9D-8867-231053EE68E9-510x680.jpeg,test
DH,DH-924,Purple,,,"Summary: Technical. Description: Oracle Pastel test batch The Oracle project gives 104 flame workers the option to use responsibly manufactured, low toxicity glasses in their work. All of our Oracle glasses are made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium.","""unknown""",,33,rod,https://doublehelixglassworks.com/product/924-purple/,,https://doublehelixglassworks.com/wp-content/uploads/2024/08/A5BBF33F-DD8E-4350-85CB-0C1AD7DF034F-510x680.jpeg,test
DH,DH-920,Purple,,,"Summary: Technical. Description: Oracle Pastel test batch The Oracle project gives 104 flame workers the option to use responsibly manufactured, low toxicity glasses in their work. All of our Oracle glasses are made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium.","""unknown""",,33,rod,https://doublehelixglassworks.com/product/920-purple/,,https://doublehelixglassworks.com/wp-content/uploads/2024/08/6F174D59-6849-431A-83BE-36D3365DC23E-510x680.jpeg,test
DH,DH-929,Base,,,"Summary: Technical. Description: Oracle base glass test batch The Oracle project gives 104 flame workers the option to use responsibly manufactured, low toxicity glasses in their work. All of our Oracle glasses are made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium.","""unknown""",,33,rod,https://doublehelixglassworks.com/product/929-base/,,https://doublehelixglassworks.com/wp-content/uploads/2024/08/5DB6AF08-33E0-479E-9826-B037E3665A4B-510x680.jpeg,test
DH,DH-909,OVO,,,"Summary: Technical. Description: Oracle Violet Opal test batch. The Oracle project gives 104 flame workers the option to use responsibly manufactured, low toxicity glasses in their work. All of our Oracle glasses are made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium.","""unknown""",,33,rod,https://doublehelixglassworks.com/product/909-ovo/,,https://doublehelixglassworks.com/wp-content/uploads/2024/08/8D58DA17-5300-4D6B-B613-52BC92590C00-510x680.jpeg,test
DH,DH-908,TRQ,,,"Summary: Technical. Description: Oracle Turquoise Pastel Test Batch,develops heavy copper luster in oxidized flame. Use proper ventilation. The Oracle project gives 104 flame workers the option to use responsibly manufactured, low toxicity glasses in their work. All of our Oracle glasses are made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium.","""luster""",,33,rod,https://doublehelixglassworks.com/product/908-trq/,,https://doublehelixglassworks.com/wp-content/uploads/2024/08/403F1318-B807-4537-8467-23B535377715-510x759.jpeg,test
DH,DH-803,OVO,,,"Summary: Technical. Description: Oracle Violet Opal test batch. The Oracle project gives 104 flame workers the option to use responsibly manufactured, low toxicity glasses in their work. All of our Oracle glasses are made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium.","""unknown""",,33,rod,https://doublehelixglassworks.com/product/803-ovo/,,https://doublehelixglassworks.com/wp-content/uploads/2024/08/33C2D283-0C7E-4F53-A27F-062E7CB84F40-510x680.jpeg,test
DH,DH-oracleturquoisepastel,Oracle Turquoise Pastel,,,"Summary: Technical. Description: Oracle Turquoise Pastel is a rich copper blue opaque made in our smooth melting Oracle White 2 base glass. The Oracle project gives 104 flame workers the option to use responsibly manufactured, low toxicity glasses in their work. All of our Oracle glasses are made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium.","""unknown""",,33,rod,https://doublehelixglassworks.com/product/oracle-turquoise-pastel/,,https://doublehelixglassworks.com/wp-content/uploads/2024/03/2AF2F6AC-2E01-4CF1-881D-0821F92C2B56-510x680.jpeg,available
DH,DH-oracle804.auopl,Oracle-804.AuOpl,,,"Summary: Pink fast opal. Description: Oracle-804.AuOpl , a pink fast opal. This opal is a striking glass that produces a range of misty opal pink tones. It easily resets to crystal clear, initiating the striking process. After resetting, it will cool to a faint translucent opalescence. This opal is “fast” compared to our regular oracle opal, and it will develop substantial opacity when annealed at 920F. For Best Results: Reset the Opal before annealing at 920°F for up to two hours. A translucent, opalescent strike will occur at these annealing temperatures. Higher temperatures and longer annealing times will initiate further striking of the opal. Encasing the Opal will also add heat and time so adjust your annealing accordingly or plan on having more opacity. The Beads: the horizontal bead is a wigwag bead with Oracle-802.AuOpl and Zephyr. The vertical bead is a wigwag of Zephyr and cane of 802.AuOpl encased in Zephyr.","""pink"", ""striker""",,33,rod,https://doublehelixglassworks.com/product/oracle-804-auopl/,,https://doublehelixglassworks.com/wp-content/uploads/2021/03/Aupl804encqsedcane-510x564.jpg,available
DH,DH-oracle803.auopl,Oracle-803.AuOpl,,,"Summary: purple slow opal, sold @ $60/pound. Description: Oracle-803.AuOpl , a purple slow opal. This opal is a striking glass that produces a range of misty opal pink tones. It easily resets to transparent pale purple. After resetting, it will cool to a faint translucent opalescence. This opal is “slow” compared to our regular oracle opal, and it may require very gentle flame striking or longer annealing times or higher annealing temperatures to develop substantial opacity. For Best Results: Reset the Opal before annealing at 920°F for two hours or more. A translucent, opalescent strike can occur at annealing temperatures above 920F. Higher temperatures and longer annealing times will initiate further striking of the opal. The opal strike may also be initiated by resetting, cooling, and striking in a very cool flame before annealing. The Bead: is a wigwag bead with Oracle-803.AuOpl+Zephyr cane and Zephyr encasement dots.","""purple"", ""striker""",,33,rod,https://doublehelixglassworks.com/product/oracle-803-auopl/,,https://doublehelixglassworks.com/wp-content/uploads/2021/03/AuOpl803encasedcane-510x538.jpg,available
DH,DH-oracle802.auopl,Oracle-802.AuOpl,,,"Summary: Pink fast opal. Description: Oracle-802.AuOpl , a pink fast opal. This opal is a striking glass that produces a range of misty opal pink tones. It easily resets to crystal clear, initiating the striking process. After resetting, it will cool to a faint translucent opalescence. This opal is “fast” compared to our regular oracle opal, and it will develop substantial opacity when annealed at 920F. For Best Results: Reset the Opal before annealing at 920°F for up to two hours. A translucent, opalescent strike will occur at these annealing temperatures. Higher temperatures and longer annealing times will initiate further striking of the opal. Encasing the Opal will also add heat and time so adjust your annealing accordingly or plan on having more opacity. The Bead: is a wigwag bead with Oracle-802.AuOpl and Zephyr.","""pink"", ""striker""",,33,rod,https://doublehelixglassworks.com/product/oracle-802-auopl/,,https://doublehelixglassworks.com/wp-content/uploads/2021/03/AuOpl802-510x533.jpg,available
DH,DH-oracle792.yopl,Oracle-792.yopl,,,"Summary: Yellow Opal. Description: Oracle-792yopl , our Oracle Opal with a hint of yellow. Our opal is a striking glass that produces a range of misty opal tones. It easily resets to crystal clear, initiating the striking process. After resetting, it will cool to a faint translucent opalescence. Further exposure to flame temperatures around 1000°F will cause more extensive opacification. For Best Results: If you’d like to retain the color effect as-is when you’re done, anneal cool at about 920°F for up to two hours. Higher temperatures and longer annealing times will initiate further striking of the opal. Encasing the Opal will also add heat and time so adjust your annealing accordingly or plan on having more opacity. The Bead: is a wigwag bead with Oracle-792.yopl and Zephyr.","""striker"", ""yellow""",,33,rod,https://doublehelixglassworks.com/product/oracle-792-yopl/,,https://doublehelixglassworks.com/wp-content/uploads/2020/11/792yopleRods-scaled-e1709756192493-510x382.jpg,available
DH,DH-oracle789.blopl,Oracle-789.blopl,,,"Summary: Blue Opal, $12.50/quarter pound. Description: Oracle-789.blopl , our Oracle Opal with a blue tint. Our opal is a striking glass that produces a range of misty opal tones. It easily resets to crystal clear, initiating the striking process. After resetting, it will cool to a faint translucent opalescence. Further exposure to flame temperatures around 1000°F will cause more extensive opacification. For Best Results: If you’d like to retain the color effect as-is when you’re done, anneal cool at about 920°F for up to two hours. Higher temperatures and longer annealing times will initiate further striking of the opal. Encasing the Opal will also add heat and time so adjust your annealing accordingly or plan on having more opacity. The Bead: is a wigwag bead with Oracle-789.blopl and Zephyr.","""blue"", ""striker""",,33,rod,https://doublehelixglassworks.com/product/oracle-789-blopl/,,https://doublehelixglassworks.com/wp-content/uploads/2020/11/blopl789bead-510x516.jpg,available
DH,DH-oracle790.pkopl,Oracle-790.pkopl,,,"Summary: Pink Opal. Description: Oracle-790.pkopl . Our opal is a striking glass that produces a range of misty opal tones. It easily resets to crystal clear, initiating the striking process. After resetting, it will cool to a faint translucent opalescence. Further exposure to flame temperatures around 1000°F will cause more extensive opacification. For Best Results: If you’d like to retain the color effect as-is when you’re done, anneal cool at about 920°F for up to two hours. Higher temperatures and longer annealing times will initiate further striking of the opal. Encasing the Opal will also add heat and time so adjust your annealing accordingly or plan on having more opacity. The Bead: is a wigwag bead with Oracle-790.pkopl and Zephyr.","""pink"", ""striker""",,33,rod,https://doublehelixglassworks.com/product/oracle-790-pkopl/,,https://doublehelixglassworks.com/wp-content/uploads/2020/11/pkopl790bead-510x518.jpg,available
DH,DH-oracle779.vtrn,Oracle-779.vtrn,,,"Summary: Transparent violet-purple, neutral glass.. Description: Oracle-779.vtrn is a transparent violet-purple glass. It is a neutral glass and has with no special working requirements. The Oracle Project – responsibly manufactured, low toxicity glasses made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium. Balancing viscosity curves, opacity, tonality, surface tension, and thermal shock resistance, to create glass that is a pleasure to work with in the flame. The Oracle Project Test Batches – offered direct from the glassmaker to the artisan. Labeled with batch date and formula number, with a suffix to indicate glass family type example, 740.opl. I have thoroughly enjoyed researching, developing, batching, testing, and using these colors, and it is my sincere hope that these glasses enhance your flameworking experience. -Jed at Double Helix Glassworks","""purple""",,33,rod,https://doublehelixglassworks.com/product/oracle-779-vtrn/,,https://doublehelixglassworks.com/wp-content/uploads/2020/06/fx779horiz.jpg,test
DH,DH-247913,Oracle-754.opl,,,"Summary: Slow Opal. Description: 754.opl is a slow opal that strikes in the flame and kiln. When reset it is crystal clear and when fully struck it’s milky opaque white. Areas that have started to opacify in the flame will continue to opacify in the annealer. Striking temperatures are lower than that of our silver glasses. Working notes: This slow opal stays mostly reset during many beadmaking operations, and will strike to a misty-opal during annealing. I anneal this color at 975°F for up to five hours for misty-opal beads, depending on size, encasement, and other factors. Your kiln is probably different than mine. Test beads are recommended. -Jed at Double Helix Glassworks","""striker""",,33,rod,https://doublehelixglassworks.com/product/oracle-754-opl/,,https://doublehelixglassworks.com/wp-content/uploads/2020/06/wo754-510x556.jpg,available
DH,DH-oracle719.pst,Oracle-719.pst,,,"Summary: Pastel glass. Description: 719.pst a pastel glass, neutral-white with a hint of pink. The pale pink undertone develops during heating and cooling cycles. Sold at $10/quarter. The Oracle Project – responsibly manufactured, low toxicity glasses made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium. Balancing viscosity curves, opacity, tonality, surface tension, and thermal shock resistance, to create glass that is a pleasure to work with in the flame. The Oracle Project Test Batches – offered direct from the glassmaker to the artisan. Labeled with batch date and formula number, with a suffix to indicate glass family type example, 740.opl. I have thoroughly enjoyed researching, developing, batching, testing, and using these colors, and it is my sincere hope that these glasses enhance your flameworking experience. -Jed at Double Helix Glassworks","""unknown""",,33,rod,https://doublehelixglassworks.com/product/oracle-719-pst/,,https://doublehelixglassworks.com/wp-content/uploads/2020/06/op719-510x627.jpg,test
DH,DH-oracle780.vopl,Oracle-780.vopl,,,"Summary: Slow Violet Opal. Description: 780.vopl is a violet tinted slow opal that opacifies in the flame and kiln. When reset, the glass is transparent violet, and when fully struck the glass is an opaque lavender color. Areas that have started to opacify in the flame will continue to opacify in the annealer. Striking temperatures are lower than that of our silver glasses. Working notes: This slow opal stays mostly reset during many beadmaking operations, and can strike to a misty-opal or opaque lavender color during annealing. I anneal this color at 975°F for up to five hours for semi-opaque beads, depending on size, encasement, and other factors. Your kiln is probably different than mine. Test beads are recommended. -Jed at Double Helix Glassworks","""purple"", ""striker""",,33,rod,https://doublehelixglassworks.com/product/oracle-780-vopl/,,https://doublehelixglassworks.com/wp-content/uploads/2020/06/vo780-510x680.jpg,available
DH,DH-oracle752.opl,Oracle-752.opl,,,"Summary: Was sold at $30/pound.. Description: 752.opl – An opal glass that strikes in the flame and kiln. Compared to the 740/743.opl it is slower striking, and more translucent after annealing. 752.opl can be worked hot and fast in the torch flame. Working notes: -To retain the transparent opal effect, limit kiln temperature and annealing time. I use 920F for up to two hours for misty-opal beads. Clear encasement seems to accelerate opacification in the annealer. Kilns vary in the amount of heat at the beads’ location vs the displayed temperature. Your kiln is probably different than mine. Test beads are recommended. -A Reset/Cooling/Striking cycle can be used in the flame to alter the appearance of the opal effect. An encased bead that has been reset, air-cooled for 45 seconds, then very gently struck for 45 seconds seems to maintain the opalescent effect better than a bead annealed directing after resetting. The 752.opl’s reset and striking temperatures are lower than that of silver glasses. When reset, the glass is crystal clear, and when fully struck the glass is a milky opaque white. Variable opacity can be produced by controlling the thermal history of the workpiece. The Oracle Project – responsibly manufactured, low toxicity glasses made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium. Balancing viscosity curves, opacity, tonality, surface tension, and thermal shock resistance, to create glass that is a pleasure to work with in the flame. The Oracle Project Test Batches – offered direct from the glassmaker to the artisan in small batches, sold by the pound, wrapped in paper. Labeled with batch date and formula number, with a suffix to indicate glass family type example, 740.opl","""striker""",,33,rod,https://doublehelixglassworks.com/product/oracle-752-opl/,,https://doublehelixglassworks.com/wp-content/uploads/2019/06/752.opl_-510x393.jpg,test
DH,DH-oracle743.opl,Oracle-743.opl,,,"Summary: was sold at $30/pound. Description: 743.opl : An opal glass that strikes in the flame and kiln. With a (relatively) high resistance to thermal shock, 743.opl can be worked hot and fast in the torch flame. It is significantly stiffer than a typical opaque white glass, making it suitable for sculptural work, bead cores, and stringers. Working notes: -743.opl works the same as 740.opl -To retain the transparent opal effect, reset before annealing and limit kiln temperature and annealing time. I use 930F for less than an hour for misty-opal beads. -743.opl can be used as a core in place of opaque white glasses. For maximum opacity, anneal at 950F for 2 hours of more. Clear encasement seems to accelerate opacification in the annealer. The 743.opl’s reset and striking temperatures are lower than that of silver glasses. When reset, the glass is crystal clear, and when fully struck the glass is opaque white. Variable opacity can be produced by controlling the thermal history of the workpiece. The Oracle Project – responsibly manufactured, low toxicity glasses made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium. Balancing viscosity curves, opacity, tonality, surface tension, and thermal shock resistance, to create glass that is a pleasure to work with in the flame. The Oracle Project Test Batches – offered direct from the glassmaker to the artisan in small batches, sold by the pound, wrapped in paper. Labeled with batch date and formula number, with a suffix to indicate glass family type example, 740.opl. I have thoroughly enjoyed researching, developing, batching, testing, and using these colors, and it is my sincere hope that these glasses enhance your flameworking experience. -Jed at Double Helix Glassworks","""striker""",,33,rod,https://doublehelixglassworks.com/product/oracle-743-opl/,,https://doublehelixglassworks.com/wp-content/uploads/2019/06/743.opl_-510x486.jpg,test
DH,DH-oracle751.pst,Oracle-751.pst,,,"Summary: was sold at $30/pound. Description: 751.pst – a pastel glass, off-white tonality. Working notes: 751.pst is a smooth, soft glass with a “short” viscosity curve. Opacity is variable depending on thermal history of the workpiece and annealing time and temperature. The Oracle Project – responsibly manufactured, low toxicity glasses made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium. Balancing viscosity curves, opacity, tonality, surface tension, and thermal shock resistance, to create glass that is a pleasure to work with in the flame. The Oracle Project Test Batches – offered direct from the glassmaker to the artisan in small batches, sold by the pound, wrapped in paper. Labeled with batch date and formula number, with a suffix to indicate glass family type example, 740.opl. I have thoroughly enjoyed researching, developing, batching, testing, and using these colors, and it is my sincere hope that these glasses enhance your flameworking experience. -Jed at Double Helix Glassworks","""unknown""",,33,rod,https://doublehelixglassworks.com/product/oracle-751-pst/,,https://doublehelixglassworks.com/wp-content/uploads/2019/06/751pst-510x376.jpg,test
DH,DH-oracle750.pst,Oracle-750.pst,,,"Summary: 750.pst – a pastel glass, cream tonality. Avoid overheating to prevent “fizz”.. Description: 750.pst – a pastel glass, neutral-yellow tonality. Sold at $30/pound. Working notes: Avoid overheating to prevent “fizz”. Opacity can increase with extended annealing, with color outcomes ranging from slightly translucent cream to a warm almost-White. The Oracle Project – responsibly manufactured, low toxicity glasses made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium. Balancing viscosity curves, opacity, tonality, surface tension, and thermal shock resistance, to create glass that is a pleasure to work with in the flame. The Oracle Project Test Batches – offered direct from the glassmaker to the artisan in small batches, sold by the pound, wrapped in paper. Labeled with batch date and formula number, with a suffix to indicate glass family type example, 740.opl. I have thoroughly enjoyed researching, developing, batching, testing, and using these colors, and it is my sincere hope that these glasses enhance your flameworking experience. -Jed at Double Helix Glassworks","""white"", ""yellow""",,33,rod,https://doublehelixglassworks.com/product/oracle-750-pst/,,https://doublehelixglassworks.com/wp-content/uploads/2019/06/750pst-510x432.jpg,test
DH,DH-oracle746.pst,Oracle-746.pst,,,"Summary: was sold at $30/pound. Description: 746.pst – a pastel glass, pale green tonality. Working notes: An easy working glass with a smooth viscosity curve. Opacity may increase during annealing, resulting in a lighter finished color outcome. The Oracle Project – responsibly manufactured, low toxicity glasses made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium. Balancing viscosity curves, opacity, tonality, surface tension, and thermal shock resistance, to create glass that is a pleasure to work with in the flame. The Oracle Project Test Batches – offered direct from the glassmaker to the artisan in small batches, sold by the pound, wrapped in paper. Labeled with batch date and formula number, with a suffix to indicate glass family type example, 740.opl. I have thoroughly enjoyed researching, developing, batching, testing, and using these colors, and it is my sincere hope that these glasses enhance your flameworking experience. -Jed at Double Helix Glassworks","""unknown""",,33,rod,https://doublehelixglassworks.com/product/oracle-746-pst/,,https://doublehelixglassworks.com/wp-content/uploads/2019/06/746pst-510x457.jpg,test
DH,DH-oracle742.pst,Oracle-742.pst,,,"Summary: 742.pst – a pastel glass, light pink tonality.. Description: 742.pst – a pastel glass, light pink tonality. $30/pound Working notes: Moderately translucent character in thin applications, pale pink opaque in thicker applications. Overheating can cause phase-separation and a variegated appearance. The Oracle Project – responsibly manufactured, low toxicity glasses made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium. Balancing viscosity curves, opacity, tonality, surface tension, and thermal shock resistance, to create glass that is a pleasure to work with in the flame. The Oracle Project Test Batches – offered direct from the glassmaker to the artisan in small batches, sold by the pound, wrapped in paper. Labeled with batch date and formula number, with a suffix to indicate glass family type example, 740.opl. I have thoroughly enjoyed researching, developing, batching, testing, and using these colors, and it is my sincere hope that these glasses enhance your flameworking experience. -Jed at Double Helix Glassworks","""pink""",,33,rod,https://doublehelixglassworks.com/product/oracle-742-pst/,,https://doublehelixglassworks.com/wp-content/uploads/2019/06/742pst-510x526.jpg,test
DH,DH-oracle740.opl,Oracle-740.opl,,,"Summary: was sold at $30/pound. Description: 740.opl : An opal glass that strikes in the flame and kiln. With a (relatively) high resistance to thermal shock, 740.opl can be worked hot and fast in the torch flame. It is significantly stiffer than a typical opaque white glass, making it suitable for sculptural work, bead cores, and stringers. Working notes: -To retain the transparent opal effect, reset before annealing and limit kiln temperature and annealing time. I use 930F for less than an hour for misty-opal beads. -740.opl can be used as a core in place of opaque white glasses. For maximum opacity, anneal at 950F for 2 hours of more. Clear encasement seems to accelerate opacification in the annealer. The 740.opl’s reset and striking temperatures are lower than that of silver glasses. When reset, the glass is crystal clear, and when fully struck the glass is opaque white. Variable opacity can be produced by controlling the thermal history of the workpiece. — The Oracle Project – responsibly manufactured, low toxicity glasses made in the USA, without Antimony, Arsenic, Cadmium, Chromium, Lead, Nickel, or Selenium. Balancing viscosity curves, opacity, tonality, surface tension, and thermal shock resistance, to create glass that is a pleasure to work with in the flame. The Oracle Project Test Batches – offered direct from the glassmaker to the artisan in small batches, sold by the pound, wrapped in paper. Labeled with batch date and formula number, with a suffix to indicate glass family type example, 740.opl. I have thoroughly enjoyed researching, developing, batching, testing, and using these colors, and it is my sincere hope that these glasses enhance your flameworking experience. -Jed at Double Helix Glassworks","""striker""",,33,rod,https://doublehelixglassworks.com/product/oracle-740-opl/,,https://doublehelixglassworks.com/wp-content/uploads/2019/06/Opal740Space2-510x411.jpg,test
DH,DH-WH-731,WH-731,,,"Summary: Technical Glass. Description: WH-731 – white for thin applications, sold at Glass Craft and Bead Expo 2019.","""unknown""",,33,rod,https://doublehelixglassworks.com/product/wh-731/,,https://doublehelixglassworks.com/wp-content/uploads/2019/04/WH731-510x240.jpg,available
EF,EF-591006,Super Clear Transparent Glass,,,,"""clear""",,104,rod,https://www.frantzartglass.com/products/super-clear-transparent-effetre-glass-rod?_pos=1&_fid=0493855c9&_ss=c&variant=44768523485374,,https://www.frantzartglass.com/cdn/shop/files/504408actual.jpg?v=1736396824&width=1946,
EF,EF-591204,White Pastel Glass,,,,"""white""",,104,rod,https://www.frantzartglass.com/products/white-pastel-effetre-glass?_pos=2&_fid=0493855c9&_ss=c&variant=44779603787966,,https://www.frantzartglass.com/cdn/shop/files/591204_actual_2c3f2d14-51b1-4702-8eba-53884bc4bd04.jpg?v=1736396558&width=1946,
EF,EF-591064,Black Transparent Glass,,,,"""black""",,104,rod,https://www.frantzartglass.com/products/black-transparent-effetre-glass-rod-1?_pos=3&_fid=0493855c9&_ss=c&variant=44779583635646,,https://www.frantzartglass.com/cdn/shop/files/591064_actual_a320b156-97ec-4af5-91d7-93fc3cd46950.jpg?v=1736396823&width=1946,
EF,EF-591004,Clear Transparent Glass,,,,"""clear""",,104,rod,https://www.frantzartglass.com/products/clear-5-6mm-transparent-effetre?_pos=4&_fid=0493855c9&_ss=c&variant=44779585405118,,https://www.frantzartglass.com/cdn/shop/files/591004_2-4-20b_d70ff394-c149-4b07-b541-e1610b2335e0.jpg?v=1736396802&width=1946,
EF,EF-591264,Ivory Pastel Glass,,,,"""white"", ""yellow""",,104,rod,https://www.frantzartglass.com/products/ivory-2-3mm-pastel-effetre-gla?_pos=5&_fid=0493855c9&_ss=c&variant=44779592155326,,https://www.frantzartglass.com/cdn/shop/files/591264_actual_5b9677e2-816c-41b8-81bc-09adb10afbd2.jpg?v=1736396535&width=1946,
EF,EF-591036,Aqua Dark Transparent Glass,,,,"""blue"", ""green""",,104,rod,https://www.frantzartglass.com/products/aqua-dark-2-3mm-transparent-ef?_pos=6&_fid=0493855c9&_ss=c&variant=44779582587070,,https://www.frantzartglass.com/cdn/shop/files/591036actual_0519bd65-9084-4e4b-8f2f-bed5ee7bc822.jpg?v=1736396415&width=1946,
EF,EF-591212,Green Pea Pastel Glass,,,,"""green""",,104,rod,https://www.frantzartglass.com/products/green-pea-2-3mm-pastel-effetre?_pos=7&_fid=0493855c9&_ss=c&variant=44779591499966,,https://www.frantzartglass.com/cdn/shop/files/591212_11-15-13_34ca4e84-e175-4a96-bd4f-e4fcf9936ffc.jpg?v=1736396553&width=1946,
EF,EF-591432,Red Medium Special Glass,,,,"""red""",,104,rod,https://www.frantzartglass.com/products/red-medium-2-3mm-special-effet?_pos=8&_fid=0493855c9&_ss=c&variant=44779602313406,,https://www.frantzartglass.com/cdn/shop/files/591432_actual_72ed0364-f9e8-4b70-851f-80866df730c1.jpg?v=1736396519&width=1946,
EF,EF-591034,Aqua Light Transparent Glass,,,,"""blue"", ""green""",,104,rod,https://www.frantzartglass.com/products/aqua-light-2-3mm-transparent-e?_pos=9&_fid=0493855c9&_ss=c&variant=44779582718142,,https://www.frantzartglass.com/cdn/shop/files/591034_20actual_c1ef344b-9060-4b45-b15b-75020a35abaf.jpg?v=1736396416&width=1946,
EF,EF-591060,Blue Cobalt Transparent Glass,,,,"""blue""",,104,rod,https://www.frantzartglass.com/products/blue-cobalt-4-7mm-transparent?_pos=10&_fid=0493855c9&_ss=c&variant=44776684814526,,https://www.frantzartglass.com/cdn/shop/files/591060_20actual_2706aa16-0582-4cf1-a185-3ba6afd03a56.jpg?v=1736396465&width=1946,
EF,EF-591276,Ivory Dark Pastel Glass,,,,"""white"", ""yellow""",,104,rod,https://www.frantzartglass.com/products/ivory-dark-2-3mm-pastel-effetr?_pos=11&_fid=0493855c9&_ss=c&variant=44779592220862,,https://www.frantzartglass.com/cdn/shop/files/591276-04_b_9-20-16_baf56836-81ba-4698-b562-f0e8d377196b.jpg?v=1736396529&width=1946,
EF,EF-591220,Periwinkle Pastel Glass,,,,"""blue"", ""purple""",,104,rod,https://www.frantzartglass.com/products/periwinkle-2-3mm-pastel-effetr?_pos=12&_fid=0493855c9&_ss=c&variant=44953197641918,,https://www.frantzartglass.com/cdn/shop/files/591220_actual_328e6b21-c4da-4fbb-8cb2-505062fa9ae7.jpg?v=1736396550&width=1946,
EF,EF-591066,Black Intense Glass,,,,"""black""",,104,rod,https://www.frantzartglass.com/products/black-intense-2-3mm-transparen?_pos=13&_fid=0493855c9&_ss=c&variant=44968313225406,,https://www.frantzartglass.com/cdn/shop/files/591066_actual_939a0171-ac6a-43f2-86f7-fea8ba490721.jpg?v=1736396565&width=1946,
EF,EF-591820,Daffodil Yellow Special Glass,,,,"""yellow""",,104,rod,https://www.frantzartglass.com/products/daffodil-yellow-5-6mm-special?_pos=14&_fid=0493855c9&_ss=c,,https://www.frantzartglass.com/cdn/shop/files/5918208-6-24.jpg?v=1736396451&width=1946,
EF,EF-591026,Teal Light Transparent Glass,,,,"""blue"", ""green""",,104,rod,https://www.frantzartglass.com/products/teal-light-transparent-effetre-glass-rod-1?_pos=15&_fid=0493855c9&_ss=c&variant=44772904960190,,https://www.frantzartglass.com/cdn/shop/files/591026_actual.jpg?v=1736396506&width=1946,
